,Unnamed: 0,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
106,106,Sarabia,570,26,54,26753,16,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8922585, 0.9159382, 0.60058194, 0.58623004, 0.9531701, 0.62128305, 0.7868278, 0.88771635, 0.95195884, 0.7681238, 0.7605194, 0.56123525, 0.93125755, 0.94823456, 0.93146336, 0.85339427]","[0.10393274, 0.0806571, 0.37821117, 0.40587062, 0.038795054, 0.35885036, 0.203906, 0.0923755, 0.03535296, 0.2228597, 0.23382445, 0.4155435, 0.035177495, 0.040058263, 0.066123195, 0.13485181]","[0.0038087016, 0.0034047249, 0.02120686, 0.007899386, 0.008034867, 0.019866562, 0.009266199, 0.019908112, 0.012688197, 0.009016491, 0.005656135, 0.023221219, 0.033564936, 0.011707206, 0.0024134573, 0.011753861]",12.9501930475235,2.846389908343553,0.2034169130492955,0.8093871,0.17789936,0.012713557,8,8,0
107,107,Semedo,572,26,155,85881,27,"[False, False, False, False, False]","[0.54592633, 0.9370961, 0.586899, 0.7868278, 0.91817135]","[0.44920933, 0.049296137, 0.392891, 0.203906, 0.07263216]","[0.0048643406, 0.013607757, 0.020209981, 0.009266199, 0.009196527]",3.774920582771301,1.1679346151649952,0.0571448048576712,0.75498414,0.23358694,0.0114289615,2,3,0
108,108,Kilman,563,26,166,24226,30,"[False, False, False, False, False, False]","[0.54592633, 0.91817135, 0.6264633, 0.8104216, 0.8904787, 0.91444635]","[0.44920933, 0.07263216, 0.36890537, 0.18305042, 0.09059383, 0.07832291]","[0.0048643406, 0.009196527, 0.004631292, 0.00652803, 0.018927608, 0.0072307168]",4.705907583236694,1.2427140176296234,0.0513785146176815,0.7843179,0.20711899,0.008563085,1,5,0
109,109,Gomes,559,26,212,442673,25,"[False, False, False, False, False, False, False, False, False]","[0.7463435, 0.7868278, 0.5934502, 0.88771635, 0.8516546, 0.7605194, 0.9418699, 0.94505, 0.8104216]","[0.24056475, 0.203906, 0.3972933, 0.0923755, 0.08285214, 0.23382445, 0.04096336, 0.030781902, 0.18305042]","[0.013091705, 0.009266199, 0.009256531, 0.019908112, 0.06549327, 0.005656135, 0.017166782, 0.024168095, 0.00652803]",7.323853313922882,1.5056118220090866,0.1705348580144345,0.8137615,0.1672902,0.018948318,2,7,0
110,110,Hee Chan,557,26,631,573290,41,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.87785846, 0.8615487, 0.8534026, 0.86879164, 0.94208854, 0.94498175, 0.94058067, 0.93759626, 0.89044905, 0.8416674, 0.9210637, 0.74914306, 0.9556303, 0.88364387, 0.9275444, 0.9147727, 0.90052456, 0.9275538, 0.93700486, 0.94525385]","[0.10880981, 0.13454646, 0.1281368, 0.12387873, 0.032026883, 0.043286134, 0.045176152, 0.04218503, 0.1013641, 0.13787523, 0.04832437, 0.23834403, 0.038217653, 0.078568146, 0.043394323, 0.04758517, 0.052312244, 0.06840068, 0.048688393, 0.029458065]","[0.013331795, 0.0039048695, 0.018460615, 0.007329639, 0.02588455, 0.011732123, 0.014243272, 0.020218672, 0.008186815, 0.020457355, 0.030612001, 0.012512936, 0.0061520305, 0.03778797, 0.02906132, 0.037642237, 0.04716326, 0.0040455502, 0.01430676, 0.025288126]",18.021100223064423,1.5905783958733082,0.3883218958508223,0.90105486,0.07952891,0.019416094,0,20,0
111,111,Dawson,551,26,137,18499,23,"[False, False, False, False, False, False]","[0.54592633, 0.9428354, 0.7746658, 0.91817135, 0.8904787, 0.8104216]","[0.44920933, 0.048251413, 0.21444587, 0.07263216, 0.09059383, 0.18305042]","[0.0048643406, 0.0089132255, 0.010888315, 0.009196527, 0.018927608, 0.00652803]",4.882499098777771,1.058183029294014,0.0593180460855364,0.81374985,0.17636383,0.009886341,0,6,0
112,112,Aït-Nouri,545,25,4,3592,1,[False],[0.8596535],[0.086676754],[0.053669754],0.8596534729003906,0.0866767540574073,0.0536697544157505,0.8596535,0.086676754,0.053669754,0,1,0
113,113,Neto,567,25,58,47701,20,"[False, False, False, False, False, False, False, False, False, False]","[0.73985136, 0.5260001, 0.5136602, 0.65499574, 0.7531881, 0.9248861, 0.51223457, 0.7395834, 0.5362839, 0.8037456]","[0.22351636, 0.3949834, 0.47560066, 0.33633062, 0.23176709, 0.067627296, 0.4530487, 0.20210016, 0.42334327, 0.1678846]","[0.036632214, 0.079016596, 0.010739124, 0.008673614, 0.015044841, 0.0074865413, 0.034716755, 0.058316544, 0.040372804, 0.028369745]",6.704429030418396,2.976202175021172,0.3193687782622874,0.67044294,0.2976202,0.03193688,2,6,2
114,114,Kilman,563,25,5,719,1,"[False, False]","[0.8630938, 0.9528797]","[0.07699016, 0.044392824]","[0.059916038, 0.0027274305]",1.8159735202789309,0.1213829815387725,0.062643468612805,0.90798676,0.06069149,0.031321734,1,1,0
115,115,Dawson,551,25,4,1453,0,[False],[0.7536125],[0.22905225],[0.017335236],0.7536125183105469,0.2290522456169128,0.0173352360725402,0.7536125,0.22905225,0.017335236,0,1,0
116,116,Aït-Nouri,545,24,1,3745,1,"[False, False]","[0.8636074, 0.8147554]","[0.13310497, 0.17130087]","[0.0032876076, 0.013943805]",1.678362786769867,0.3044058382511139,0.017231412930414,0.8391814,0.15220292,0.008615706,1,1,0
117,117,Neto,567,24,2179,7048412,77,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.93763, 0.8969085, 0.9333056, 0.9275114, 0.90663534, 0.9567222, 0.8207314, 0.9518063, 0.92101383, 0.9396823, 0.51255065, 0.9001282, 0.9487985, 0.73795074, 0.930242, 0.91648126, 0.82846266, 0.8484627, 0.9303138]","[0.04520923, 0.08514329, 0.047392692, 0.06550117, 0.06241505, 0.040548217, 0.16979316, 0.024357995, 0.044314317, 0.030981109, 0.48024318, 0.053554684, 0.04663356, 0.25827008, 0.046894293, 0.07535925, 0.14428814, 0.14649732, 0.058079083]","[0.017160809, 0.017948171, 0.01930172, 0.0069874884, 0.030949553, 0.0027295493, 0.009475369, 0.023835676, 0.034671832, 0.029336592, 0.0072061243, 0.0463171, 0.004568028, 0.0037791198, 0.022863694, 0.00815948, 0.027249187, 0.005040014, 0.011607094]",16.745337426662445,1.9254758153110745,0.3291866008657962,0.88133353,0.10134084,0.01732561,4,15,0
118,118,Sarabia,570,24,2,800,3,"[False, False]","[0.6484311, 0.56896603]","[0.271182, 0.39814815]","[0.08038689, 0.032885823]",1.217397153377533,0.6693301498889923,0.1132727153599262,0.6086986,0.33466506,0.056636356,0,2,0
119,119,Cunha,590,24,3768,12859703,105,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9818277, 0.65710133, 0.9366298, 0.8921622, 0.51619995, 0.9308527, 0.80816513, 0.744846, 0.51313287, 0.75277776, 0.8168514, 0.9487985, 0.6297719, 0.8873691, 0.9518063, 0.39184594, 0.590333, 0.72441643, 0.98050207]","[0.015755294, 0.2972459, 0.060713924, 0.08313606, 0.4078303, 0.06451154, 0.1251878, 0.21266527, 0.44999304, 0.22664216, 0.12861338, 0.04663356, 0.32522455, 0.0744217, 0.024357995, 0.37238696, 0.3845542, 0.25147662, 0.015408723]","[0.0024170263, 0.045652777, 0.0026562728, 0.024701646, 0.075969756, 0.0046357885, 0.066647045, 0.042488717, 0.036874097, 0.020580072, 0.054535236, 0.004568028, 0.045003597, 0.038209245, 0.023835676, 0.23576714, 0.025112806, 0.024106935, 0.004089253]",14.655389964580536,3.5667589735239744,0.7778511121869087,0.7713363,0.18772416,0.040939532,7,9,3
120,120,Gomes,559,24,65,544004,5,"[False, False, False]","[0.9374305, 0.88796455, 0.7748743]","[0.052834675, 0.08634024, 0.14005034]","[0.009734817, 0.025695194, 0.08507538]",2.600269377231598,0.2792252525687217,0.1205053888261318,0.86675644,0.093075074,0.040168464,0,3,0
121,121,Neto,567,23,27,17349,7,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.5133346, 0.78615963, 0.7732546, 0.7432018, 0.8910107, 0.93395436, 0.97156477, 0.6357206, 0.7991631, 0.73958826, 0.8026946, 0.9149295]","[0.47994992, 0.20617785, 0.2157868, 0.24660215, 0.0927784, 0.04964483, 0.024357773, 0.2645919, 0.18937053, 0.24770854, 0.17765193, 0.060046382]","[0.006715512, 0.0076625724, 0.010958623, 0.010196027, 0.016210925, 0.016400851, 0.0040774257, 0.09968745, 0.011466352, 0.012703208, 0.019653479, 0.025024112]",9.5045765042305,2.25466700270772,0.2407565377652645,0.79204804,0.1878889,0.020063046,3,8,1
122,122,Sarabia,570,23,1,183,0,[False],[0.43374565],[0.3709779],[0.19527647],0.4337456524372101,0.370977908372879,0.1952764689922332,0.43374565,0.3709779,0.19527647,0,0,1
123,123,Cunha,590,23,34,3571,4,"[False, False]","[0.8276732, 0.9149295]","[0.14790985, 0.060046382]","[0.024417, 0.025024112]",1.7426027059555054,0.2079562321305275,0.0494411122053861,0.87130135,0.10397811,0.024720557,0,2,0
124,124,Toti,573,22,0,864,2,"[False, False]","[0.7895836, 0.9347412]","[0.18275551, 0.049056638]","[0.02766092, 0.016202105]",1.7243248224258425,0.2318121530115604,0.0438630245625972,0.8621624,0.115906075,0.021931512,0,2,0
125,125,Doyle,351,22,1,293,1,[False],[0.74857676],[0.21410084],[0.037322413],0.7485767602920532,0.2141008377075195,0.0373224131762981,0.74857676,0.21410084,0.037322413,0,0,1
126,126,Neto,567,22,953,6542793,58,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9308446, 0.79986763, 0.7325365, 0.7108201, 0.8170256, 0.5926239, 0.5658548, 0.85652333, 0.92411584, 0.7977657, 0.6519934, 0.8766067, 0.92812335, 0.7878988, 0.92289793, 0.5483585, 0.6772046, 0.88232166, 0.7147241]","[0.053326577, 0.19692506, 0.26065326, 0.28497043, 0.16160935, 0.40258434, 0.41688326, 0.13477139, 0.056304455, 0.19937605, 0.3393065, 0.120394886, 0.051181115, 0.19354528, 0.07451579, 0.44324088, 0.3170859, 0.112214655, 0.27324703]","[0.015828779, 0.0032072684, 0.0068102926, 0.0042095534, 0.02136498, 0.0047917096, 0.017261963, 0.008705232, 0.019579781, 0.0028582534, 0.008700058, 0.002998386, 0.020695537, 0.018555945, 0.0025862262, 0.008400616, 0.005709516, 0.005463626, 0.012028841]",14.718106985092165,4.092136211693287,0.1897565640974789,0.7746372,0.2153756,0.009987188,12,7,0
127,127,Sarabia,570,22,42,430468,6,"[False, False, False, False, False, False, False, False, False]","[0.5097112, 0.53127104, 0.8834854, 0.63203907, 0.716623, 0.90804434, 0.8834854, 0.77522177, 0.9128655]","[0.47742286, 0.4503708, 0.09965943, 0.35544348, 0.27798262, 0.07383221, 0.09965943, 0.2102154, 0.06655106]","[0.012865994, 0.018358154, 0.01685511, 0.012517536, 0.0053944374, 0.01812337, 0.01685511, 0.014562789, 0.02058336]",6.75274670124054,2.11113727837801,0.1361158592626452,0.7503052,0.2345708,0.015123985,0,7,2
128,128,Kilman,563,22,9,4845,3,"[False, False, False]","[0.8697227, 0.60233575, 0.9287333]","[0.12096416, 0.3787987, 0.05603559]","[0.009313084, 0.018865589, 0.015231152]",2.4007917642593384,0.5557984448969364,0.0434098253026604,0.80026394,0.18526615,0.014469941,0,3,0
129,129,Doherty,598,22,1,1325,2,"[False, False, False]","[0.55446786, 0.9347412, 0.8845173]","[0.43093926, 0.049056638, 0.10861431]","[0.014592871, 0.016202105, 0.006868397]",2.3737263679504395,0.5886102057993412,0.0376633731648325,0.7912421,0.19620341,0.012554458,0,2,1
130,130,Cunha,590,22,64,97085,10,"[False, False, False, False, False, False, False, False, False]","[0.8953945, 0.74864763, 0.59006035, 0.55665094, 0.859496, 0.94725627, 0.92812335, 0.8788037, 0.656307]","[0.07162122, 0.22183236, 0.40100116, 0.4365641, 0.13669911, 0.035619453, 0.051181115, 0.1166576, 0.3347947]","[0.03298428, 0.029519996, 0.008938539, 0.0067849383, 0.003804904, 0.017124204, 0.020695537, 0.0045387377, 0.008898305]",7.060739696025848,1.8059708029031756,0.1332894396036863,0.7845266,0.20066343,0.014809938,3,6,0
131,131,Lemina,565,22,5,8435,0,[False],[0.8051503],[0.18339491],[0.011454815],0.8051502704620361,0.1833949089050293,0.0114548150449991,0.8051503,0.18339491,0.011454815,0,1,0
132,132,Dawson,551,22,1029,6379004,64,"[False, False, False, False, False, False, False]","[0.7893178, 0.85736865, 0.6715316, 0.86166024, 0.9245406, 0.9287333, 0.9427353]","[0.20620552, 0.1354266, 0.32283336, 0.08528259, 0.06307359, 0.05603559, 0.05206079]","[0.0044767326, 0.007204814, 0.005634971, 0.053057175, 0.012385796, 0.015231152, 0.0052038413]",5.975887477397919,0.9209180288016796,0.1031944816932082,0.8536982,0.13155971,0.014742069,2,5,0
133,133,Toti,573,21,1,108,0,[False],[0.939134],[0.035375364],[0.025490614],0.9391340017318726,0.0353753641247749,0.0254906136542558,0.939134,0.035375364,0.025490614,0,1,0
134,134,Doyle,351,21,0,3387,0,"[False, False, False]","[0.95852464, 0.88590443, 0.61658376]","[0.038668025, 0.10543487, 0.3050726]","[0.002807314, 0.008660743, 0.078343615]",2.461012840270996,0.4491755031049251,0.0898116719909012,0.8203376,0.14972517,0.029937223,2,0,1
135,135,Aït-Nouri,545,21,20,212896,1,"[False, False, False, False]","[0.9719501, 0.85244644, 0.693254, 0.60806996]","[0.023694318, 0.11655074, 0.29634193, 0.22356823]","[0.004355563, 0.031002823, 0.010404028, 0.16836187]",3.125720500946045,0.6601552180945873,0.2141242865473032,0.7814301,0.1650388,0.053531073,1,3,0
136,136,Sarabia,570,21,8,2470,6,"[False, False, False, False, False]","[0.8798354, 0.7249382, 0.75344574, 0.86119175, 0.51959145]","[0.11856473, 0.2662979, 0.16673462, 0.12346604, 0.45614567]","[0.0015998426, 0.008763834, 0.07981969, 0.015342194, 0.02426284]",3.739002585411072,1.1312089711427689,0.1297883967636153,0.7478005,0.22624178,0.02595768,1,4,0
137,137,Semedo,572,21,4,2135,0,"[False, False]","[0.9800602, 0.46704322]","[0.016922709, 0.36597735]","[0.0030170204, 0.16697936]",1.4471034407615662,0.3829000554978847,0.1699963780120015,0.72355175,0.19145003,0.08499819,2,0,0
138,138,Cunha,590,21,488,532699,57,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.80052114, 0.729043, 0.9637543, 0.86647856, 0.6104575, 0.9200577, 0.90684056, 0.9578943, 0.6718028, 0.92755467, 0.46056518, 0.9178246, 0.67303574, 0.773925, 0.7440106, 0.965007, 0.94683385, 0.89114416, 0.646506]","[0.18788162, 0.2524406, 0.03434275, 0.13039063, 0.25735542, 0.07623087, 0.08503125, 0.040168986, 0.31558758, 0.06026788, 0.40680206, 0.07546976, 0.323053, 0.21087211, 0.24269241, 0.027612664, 0.036031798, 0.054501753, 0.34720322]","[0.011597274, 0.018516408, 0.0019029097, 0.0031308238, 0.13218714, 0.0037113368, 0.008128183, 0.0019367673, 0.012609578, 0.012177405, 0.13263282, 0.0067056497, 0.003911227, 0.015202921, 0.013296897, 0.0073803877, 0.017134313, 0.05435419, 0.0062907655]",15.373256772756577,3.163936372846365,0.4628070008475333,0.80911875,0.16652296,0.024358263,8,9,2
139,139,Gomes,559,21,15,229697,2,"[False, False, False, False]","[0.8734083, 0.85244644, 0.8362141, 0.9515987]","[0.12094985, 0.11655074, 0.09824073, 0.03369903]","[0.0056418525, 0.031002823, 0.065545134, 0.014702315]",3.513667583465576,0.3694403544068336,0.1168921254575252,0.8784169,0.092360094,0.02922303,1,3,0
140,140,Hee Chan,557,21,337,302067,31,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8862322, 0.9336182, 0.80414635, 0.5642792, 0.8596952, 0.71343315, 0.88314253, 0.68461615, 0.5507367, 0.9085218, 0.94384164, 0.8032844, 0.94943976, 0.6215021, 0.8973499, 0.9086284, 0.92649704, 0.9305076, 0.7980739, 0.9308837]","[0.079325244, 0.06299157, 0.19266126, 0.43000704, 0.09431114, 0.25451156, 0.08846999, 0.28828248, 0.425944, 0.089240536, 0.051600754, 0.19212809, 0.041476913, 0.358136, 0.064042926, 0.05419392, 0.037374437, 0.06269961, 0.1271519, 0.038753558]","[0.034442548, 0.003390209, 0.0031924255, 0.0057138223, 0.045993652, 0.032055296, 0.028387515, 0.02710136, 0.023319172, 0.0022376175, 0.0045576324, 0.0045874943, 0.009083339, 0.020361891, 0.03860724, 0.037177753, 0.036128514, 0.0067927646, 0.0747742, 0.030362705]",16.498429894447327,3.0333029367029667,0.4682671474292874,0.8249215,0.15166515,0.023413356,4,14,2
141,141,Dawson,551,21,196,101952,70,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.89484996, 0.5394339, 0.5049402, 0.94261193, 0.5694877, 0.6385535, 0.9050919, 0.6860201, 0.93126255, 0.8525411, 0.9283227, 0.8660569, 0.7246859, 0.6238676, 0.62454474, 0.93461365, 0.9832212, 0.95527476, 0.986089]","[0.07627522, 0.44971398, 0.47947362, 0.044091802, 0.4044642, 0.3204109, 0.08499379, 0.24505429, 0.062078483, 0.14549185, 0.05857435, 0.07722769, 0.2565213, 0.35590154, 0.36892676, 0.041017964, 0.014177483, 0.028141933, 0.010470059]","[0.028874895, 0.010852138, 0.01558616, 0.013296343, 0.026048103, 0.041035593, 0.0099143395, 0.06892565, 0.006658969, 0.0019670175, 0.013102908, 0.056715336, 0.01879279, 0.020230921, 0.006528509, 0.024368403, 0.0026013094, 0.016583327, 0.0034409678]",15.091469168663023,3.523007219657302,0.385523677105084,0.79428786,0.18542144,0.020290717,3,13,3
142,142,Sarabia,570,20,1008,6367425,57,[False],[0.83977306],[0.130797],[0.029429985],0.8397730588912964,0.1307969987392425,0.0294299852102994,0.83977306,0.130797,0.029429985,0,1,0
143,143,Cunha,590,20,2,2010,0,"[False, False, False]","[0.912202, 0.8548423, 0.8935927]","[0.08483882, 0.13805704, 0.097043395]","[0.002959194, 0.007100651, 0.0093638245]",2.6606370210647583,0.3199392557144165,0.0194236694369465,0.88687897,0.10664642,0.0064745564,1,0,2
144,144,Lemina,565,20,1008,6367424,57,[False],[0.83977306],[0.130797],[0.029429985],0.8397730588912964,0.1307969987392425,0.0294299852102994,0.83977306,0.130797,0.029429985,0,1,0
145,145,Bellegarde,715,20,2,3458,0,[False],[0.6796953],[0.3163522],[0.003952481],0.6796953082084656,0.3163521885871887,0.0039524808526039,0.6796953,0.3163522,0.003952481,0,1,0
146,146,Hee Chan,557,20,44,102327,9,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7540373, 0.74347615, 0.9239254, 0.6133248, 0.5080036, 0.75426555, 0.8763727, 0.5395473, 0.5283855, 0.92095417, 0.94705296, 0.59017205, 0.5283855, 0.5918179, 0.5453053, 0.87800413, 0.8202372, 0.6152697, 0.9355509, 0.6018853]","[0.23735917, 0.24478719, 0.069869965, 0.3777181, 0.48016894, 0.24350446, 0.1205313, 0.4420948, 0.45768017, 0.07567553, 0.044665948, 0.40416107, 0.45768017, 0.4039683, 0.3344673, 0.070387185, 0.17067258, 0.38049576, 0.059533726, 0.34758025]","[0.008603537, 0.011736651, 0.0062046153, 0.00895705, 0.011827474, 0.00223, 0.0030960417, 0.018357854, 0.013934279, 0.0033702767, 0.008281055, 0.0056668622, 0.013934279, 0.0042137937, 0.12022742, 0.051608667, 0.009090226, 0.004234522, 0.004915387, 0.050534397]",14.215973615646362,5.423001889139414,0.3610243874136358,0.7107986,0.27115008,0.018051218,8,7,5
147,147,Sarabia,570,19,12,100460,3,"[False, False]","[0.81193805, 0.92656183]","[0.098681286, 0.070452556]","[0.08938065, 0.0029855787]",1.738499879837036,0.1691338419914245,0.0923662304412573,0.86924994,0.08456692,0.046183117,1,1,0
148,148,Cunha,590,19,18,816,0,"[False, False]","[0.49926266, 0.9476693]","[0.45465672, 0.03519288]","[0.04608058, 0.017137865]",1.4469319880008698,0.4898496009409427,0.0632184464484453,0.723466,0.2449248,0.031609222,0,2,0
149,149,Hee Chan,557,19,0,350,1,[False],[0.52657735],[0.44877693],[0.024645718],0.526577353477478,0.4487769305706024,0.0246457178145647,0.52657735,0.44877693,0.024645718,0,1,0
150,150,Dawson,551,19,11,3429,2,"[False, False, False]","[0.79324836, 0.8693519, 0.97345]","[0.19373089, 0.1098925, 0.023407156]","[0.013020735, 0.02075556, 0.003142852]",2.636050283908844,0.32703054882586,0.0369191465433687,0.8786834,0.10901018,0.012306382,2,1,0
151,151,Toti,573,18,3,3310,1,[False],[0.9094552],[0.076983966],[0.013560842],0.909455180168152,0.0769839659333229,0.0135608417913317,0.9094552,0.076983966,0.013560842,0,1,0
152,152,Sarabia,570,18,4,3416,0,"[False, False]","[0.96562976, 0.6903372]","[0.032484207, 0.29283223]","[0.0018860478, 0.016830616]",1.6559669375419617,0.3253164328634739,0.018716663471423,0.8279835,0.16265821,0.009358332,1,0,1
153,153,Semedo,572,18,118,442315,4,"[False, False, False, False, False]","[0.874419, 0.5077113, 0.91832554, 0.6090266, 0.7610667]","[0.08685991, 0.4869336, 0.052752446, 0.37335277, 0.20240292]","[0.03872111, 0.0053550946, 0.028921936, 0.01762067, 0.036530327]",3.670549094676971,1.2023016326129436,0.1271491376683116,0.7341098,0.24046032,0.025429826,0,5,0
154,154,Cunha,590,18,701,749041,33,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.95983636, 0.94772255, 0.50937366, 0.5077113, 0.89848113, 0.90658635, 0.9188959, 0.46604744, 0.90506434, 0.936352, 0.94551724, 0.92480254, 0.5369811, 0.6090266, 0.70738727]","[0.034260362, 0.035782214, 0.42125592, 0.4869336, 0.08822956, 0.075024225, 0.06061585, 0.46406814, 0.06939857, 0.060815103, 0.039404273, 0.06601027, 0.33613804, 0.37335277, 0.2845294]","[0.005903193, 0.016495302, 0.06937041, 0.0053550946, 0.013289369, 0.018389422, 0.020488238, 0.069884434, 0.02553713, 0.0028328942, 0.015078519, 0.009187264, 0.12688082, 0.01762067, 0.008083379]",11.679785817861555,2.8958182632923126,0.4243961442261934,0.7786524,0.19305454,0.028293075,2,11,2
155,155,Lemina,565,18,104,407809,4,"[False, False, False, False]","[0.7716117, 0.5077113, 0.6090266, 0.70738727]","[0.18057096, 0.4869336, 0.37335277, 0.2845294]","[0.047817316, 0.0053550946, 0.01762067, 0.008083379]",2.595736861228943,1.3253867030143738,0.0788764590397477,0.6489342,0.3313467,0.019719115,0,3,1
