,Unnamed: 0,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
156,156,Gomes,559,18,4,9690,1,"[False, False, False, False]","[0.502964, 0.8228627, 0.53490293, 0.83608264]","[0.48439884, 0.16991565, 0.44433278, 0.14794463]","[0.012637118, 0.007221637, 0.020764297, 0.015972758]",2.6968122720718384,1.2465918958187103,0.0565958092920482,0.67420304,0.311648,0.014148952,0,3,1
157,157,Bellegarde,715,18,0,1708,0,[False],[0.6903372],[0.29283223],[0.016830616],0.6903371810913086,0.2928322255611419,0.0168306156992912,0.6903372,0.29283223,0.016830616,0,0,1
158,158,Hee Chan,557,18,121,22044,13,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9473856, 0.9219912, 0.9201413, 0.80867064, 0.92235625, 0.6725915, 0.64170635, 0.6762857, 0.708465, 0.92480254, 0.9490406, 0.8094038, 0.69192463, 0.9309042]","[0.042756006, 0.07366176, 0.073515505, 0.17156675, 0.06281574, 0.3198334, 0.3303507, 0.18555225, 0.16685264, 0.06601027, 0.045644637, 0.18681578, 0.30202213, 0.06671194]","[0.009858384, 0.0043469802, 0.006343234, 0.019762605, 0.014828032, 0.0075750584, 0.027942985, 0.13816209, 0.124682434, 0.009187264, 0.005314681, 0.0037804942, 0.006053277, 0.002383868]",11.525669276714323,2.094109509140253,0.3802213887684047,0.8232621,0.14957924,0.027158666,4,9,1
159,159,Dawson,551,18,153,421765,19,"[False, False, False, False, False, False]","[0.49991965, 0.6909875, 0.93355286, 0.5077113, 0.6090266, 0.70738727]","[0.4938016, 0.30714765, 0.051230997, 0.4869336, 0.37335277, 0.2845294]","[0.0062787146, 0.0018648222, 0.015216167, 0.0053550946, 0.01762067, 0.008083379]",3.9485852122306815,1.996995985507965,0.0544188470812514,0.65809757,0.33283266,0.009069808,1,4,1
160,160,Sarabia,570,17,8,811,2,[False],[0.96232533],[0.025401764],[0.012272906],0.9623253345489502,0.0254017636179924,0.0122729055583477,0.96232533,0.025401764,0.012272906,0,1,0
161,161,Cunha,590,17,5776,19244051,233,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8938482, 0.6570951, 0.5445389, 0.9645656, 0.5727918, 0.92683506, 0.5641123, 0.8948992, 0.5074291, 0.866514, 0.957655, 0.7626412, 0.68497455, 0.64203626, 0.9029256, 0.90902066, 0.8842136, 0.7265246, 0.74710697]","[0.090548, 0.33018124, 0.43172988, 0.03223739, 0.42316857, 0.07037831, 0.2767853, 0.09831317, 0.47886017, 0.10541686, 0.039534092, 0.18438749, 0.2813843, 0.34612504, 0.05795459, 0.08727882, 0.06969291, 0.2530248, 0.24116504]","[0.015603757, 0.01272366, 0.02373122, 0.0031969817, 0.0040396573, 0.0027866173, 0.15910242, 0.0067876033, 0.013710708, 0.028069109, 0.0028108642, 0.05297129, 0.0336412, 0.011838702, 0.039119788, 0.0037005148, 0.046093557, 0.020450613, 0.01172808]",14.60972774028778,3.898165959864855,0.4921063464134931,0.768933,0.20516664,0.025900334,8,9,2
162,162,Lemina,565,17,17,195671,0,"[False, False]","[0.59771615, 0.83785105]","[0.3895612, 0.15679094]","[0.01272261, 0.0053580133]",1.4355672001838684,0.5463521480560303,0.0180806228891015,0.7177836,0.27317607,0.009040311,0,2,0
163,163,Gomes,559,17,4,11496,2,"[False, False, False, False, False, False]","[0.5593744, 0.8346107, 0.5007722, 0.53418106, 0.9014307, 0.6042757]","[0.42981252, 0.15904117, 0.48161563, 0.4566415, 0.086265825, 0.3869674]","[0.010813142, 0.0063481485, 0.017612165, 0.009177399, 0.012303401, 0.008756863]",3.934644758701325,2.000344030559063,0.0650111180730164,0.6557741,0.33339068,0.010835186,0,4,2
164,164,Hee Chan,557,17,217,184905,18,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.866514, 0.9029256, 0.83771807, 0.5041713, 0.90902066, 0.51196927, 0.8661978, 0.86975247, 0.90518713, 0.6875828, 0.9362624, 0.9288504, 0.7554698, 0.6389905, 0.70945585, 0.890141, 0.65364337, 0.52649254]","[0.10541686, 0.05795459, 0.15095821, 0.34693748, 0.08727882, 0.47896576, 0.122790135, 0.09201933, 0.08185931, 0.15682597, 0.046183035, 0.05591742, 0.23276857, 0.34568053, 0.27716187, 0.057522055, 0.2789174, 0.38816807]","[0.028069109, 0.039119788, 0.011323795, 0.14889118, 0.0037005148, 0.009064947, 0.01101207, 0.038228147, 0.012953506, 0.15559115, 0.017554542, 0.015232149, 0.011761723, 0.015328928, 0.01338223, 0.05233691, 0.06743924, 0.08533937]",13.900345087051392,3.363325409591198,0.7363292924128473,0.77224135,0.18685141,0.040907186,2,10,6
165,165,Dawson,551,17,2,610,1,"[False, False]","[0.8853189, 0.82136166]","[0.07180216, 0.13638352]","[0.04287893, 0.042254798]",1.7066805362701416,0.2081856802105903,0.0851337276399135,0.85334027,0.10409284,0.042566866,0,2,0
166,166,Toti,573,16,0,60,0,[False],[0.5660014],[0.38801503],[0.04598352],0.5660014152526855,0.3880150318145752,0.0459835194051265,0.5660014,0.38801503,0.04598352,0,1,0
167,167,Sarabia,570,16,57,32628,1,[False],[0.82897544],[0.14794667],[0.023077913],0.8289754390716553,0.1479466706514358,0.0230779126286506,0.82897544,0.14794667,0.023077913,0,1,0
168,168,Cunha,590,16,13,13512,3,"[False, False, False, False, False, False]","[0.5620304, 0.62718284, 0.6861431, 0.5392649, 0.5302029, 0.9213262]","[0.30558398, 0.36118242, 0.30788025, 0.45669177, 0.46579257, 0.06545111]","[0.13238566, 0.011634761, 0.0059766043, 0.00404327, 0.004004441, 0.013222585]",3.866150379180908,1.962582103908062,0.1712673176079988,0.6443584,0.32709703,0.028544553,4,2,0
169,169,Gomes,559,16,0,35903,0,"[False, False]","[0.6608702, 0.5496646]","[0.32721204, 0.43813998]","[0.011917806, 0.012195399]",1.2105348110198977,0.7653520107269287,0.0241132052615284,0.6052674,0.382676,0.012056602,0,1,1
170,170,Hee Chan,557,16,318,299186,9,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6050544, 0.894228, 0.94136214, 0.4819539, 0.91260266, 0.63184726, 0.9443285, 0.8723474, 0.9619674, 0.49010667, 0.809075, 0.5179488, 0.8405758, 0.56855047, 0.91613066, 0.68370056, 0.7287445, 0.62151533, 0.9469637, 0.9213262]","[0.38891527, 0.08727482, 0.029642481, 0.43328863, 0.07616886, 0.25789282, 0.044174973, 0.08933967, 0.03413494, 0.46253973, 0.13173193, 0.47561058, 0.15381905, 0.424476, 0.072422445, 0.3114722, 0.16325413, 0.30759454, 0.039263938, 0.06545111]","[0.006030424, 0.018497204, 0.028995426, 0.084757455, 0.011228523, 0.110259876, 0.011496504, 0.038312934, 0.0038976723, 0.047353536, 0.059193075, 0.0064405818, 0.00560518, 0.0069735064, 0.011446822, 0.0048271804, 0.10800131, 0.07089012, 0.013772274, 0.013222585]",15.2903293967247,4.048468124121428,0.6612021878827363,0.7645165,0.20242341,0.033060107,2,18,0
171,171,Bentley,546,16,7,26045,1,"[False, False]","[0.9044853, 0.516034]","[0.08807351, 0.47609502]","[0.0074412385, 0.007871003]",1.4205192923545835,0.5641685277223587,0.0153122413903474,0.7102597,0.28208426,0.0076561207,1,1,0
172,172,Dawson,551,16,3,4610,1,"[False, False]","[0.6748298, 0.5931067]","[0.30123436, 0.40215322]","[0.02393584, 0.0047400794]",1.2679364681243896,0.703387588262558,0.0286759189330041,0.63396823,0.3516938,0.01433796,1,0,1
173,173,Semedo,572,15,0,3592,1,[False],[0.83786637],[0.15449663],[0.0076370817],0.8378663659095764,0.1544966250658035,0.0076370816677808,0.83786637,0.15449663,0.0076370817,0,1,0
174,174,Cunha,590,15,10,7491,2,"[False, False, False, False, False, False, False]","[0.8634779, 0.9162438, 0.49509403, 0.9150479, 0.9479529, 0.5959673, 0.86932653]","[0.09096267, 0.065331854, 0.29387653, 0.07410181, 0.029317793, 0.40043733, 0.12684418]","[0.0455595, 0.018424409, 0.21102947, 0.010850307, 0.022729343, 0.00359532, 0.0038292722]",5.60311034321785,1.0808721669018269,0.3160176195669919,0.8004443,0.15441032,0.045145374,3,4,0
175,175,José Sá,569,15,7,49700,2,"[False, False]","[0.5053087, 0.49512693]","[0.4779711, 0.49183142]","[0.016720237, 0.013041606]",1.000435620546341,0.9698025286197662,0.0297618433833122,0.5002178,0.48490125,0.014880922,0,2,0
176,176,Bentley,546,15,6,1779,2,"[False, False]","[0.7692081, 0.62937164]","[0.12099326, 0.35942167]","[0.10979873, 0.011206588]",1.398579716682434,0.4804149270057678,0.1210053171962499,0.69928986,0.24020746,0.06050266,0,2,0
177,177,Aït-Nouri,545,14,32,19805,11,"[False, False, False, False, False]","[0.93833375, 0.50527555, 0.7200036, 0.6994639, 0.8629157]","[0.056593813, 0.48368698, 0.27258757, 0.25391015, 0.11581568]","[0.0050723883, 0.011037426, 0.007408748, 0.046625875, 0.021268604]",3.725992500782013,1.182594195008278,0.0914130415767431,0.7451985,0.23651883,0.018282609,0,1,4
178,178,Semedo,572,14,0,1563,0,[False],[0.8217782],[0.17205977],[0.006162016],0.8217781782150269,0.1720597743988037,0.0061620161868631,0.8217782,0.17205977,0.006162016,0,1,0
179,179,Cunha,590,14,0,51,1,[False],[0.7475506],[0.2427717],[0.0096776225],0.7475506067276001,0.2427717000246048,0.0096776224672794,0.7475506,0.2427717,0.0096776225,0,1,0
180,180,Lemina,565,14,18,100708,2,[False],[0.51720685],[0.47207028],[0.010722871],0.5172068476676941,0.4720702767372131,0.0107228709384799,0.51720685,0.47207028,0.010722871,0,0,1
181,181,Gomes,559,14,18,135580,3,"[False, False, False]","[0.7129189, 0.91152287, 0.51720685]","[0.14371154, 0.082330905, 0.47207028]","[0.14336953, 0.0061462163, 0.010722871]",2.141648590564728,0.6981127187609673,0.1602386129088699,0.71388286,0.23270424,0.053412873,0,2,1
182,182,Hee Chan,557,14,21,1199,1,"[False, False, False, False, False]","[0.92737967, 0.9683678, 0.9507905, 0.9250943, 0.7475506]","[0.06648961, 0.029205007, 0.045005772, 0.06353217, 0.2427717]","[0.006130745, 0.0024271517, 0.0042037307, 0.011373542, 0.0096776225]",4.519182920455933,0.447004260495305,0.0338127922732383,0.9038366,0.08940085,0.006762558,4,1,0
183,183,Toti,573,13,6,3426,1,"[False, False, False, False, False]","[0.6331072, 0.58239436, 0.9451299, 0.82954466, 0.5627936]","[0.35284573, 0.32429942, 0.03155161, 0.16817607, 0.40798625]","[0.014047046, 0.09330615, 0.02331853, 0.0022792611, 0.029220058]",3.552969694137573,1.284859087318182,0.162171040661633,0.710594,0.2569718,0.03243421,1,3,1
184,184,Aït-Nouri,545,13,159,251262,17,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.76927173, 0.9122815, 0.69495445, 0.8146491, 0.42431477, 0.90312034, 0.8953979, 0.7650586, 0.5668395, 0.6851507, 0.6901134, 0.5316133]","[0.2195094, 0.08358803, 0.30006635, 0.1674999, 0.36432388, 0.09290032, 0.098624445, 0.23061047, 0.40119135, 0.31116587, 0.2936517, 0.44780353]","[0.011218933, 0.004130455, 0.0049792756, 0.017850947, 0.2113613, 0.0039793514, 0.00597763, 0.0043309033, 0.031969074, 0.0036834374, 0.016234891, 0.020583201]",8.652765303850174,3.0109352469444275,0.336299403803423,0.7210638,0.25091127,0.028024955,5,6,1
185,185,Sarabia,570,13,2,24851,1,[False],[0.57603914],[0.41574538],[0.008215428],0.5760391354560852,0.4157453775405884,0.0082154283300042,0.57603914,0.41574538,0.008215428,0,1,0
186,186,Semedo,572,13,23,206093,4,"[False, False, False, False, False, False, False, False]","[0.5264441, 0.5382312, 0.5087953, 0.62854004, 0.8196511, 0.7008607, 0.8948028, 0.8837885]","[0.46393955, 0.44436735, 0.4747057, 0.35448697, 0.17273752, 0.2851652, 0.08444856, 0.0950607]","[0.009616363, 0.01740151, 0.01649901, 0.016973034, 0.007611357, 0.013974093, 0.020748632, 0.02115079]",5.501113772392273,2.3749115392565727,0.1239747903309762,0.68763924,0.2968639,0.015496848,0,5,3
187,187,Cunha,590,13,40,214656,4,"[False, False, False, False, False, False, False, False]","[0.94345814, 0.76332915, 0.8588515, 0.9225505, 0.90458274, 0.9535476, 0.7087126, 0.6818055]","[0.044925064, 0.22343601, 0.08744355, 0.069034256, 0.0878876, 0.03921675, 0.28007108, 0.3098191]","[0.011616758, 0.013234826, 0.053704947, 0.008415217, 0.007529632, 0.007235704, 0.011216328, 0.008375384]",6.736837685108185,1.1418334171175957,0.1213287953287363,0.8421047,0.14272918,0.015166099,0,7,1
188,188,Lemina,565,13,168,424092,2,"[False, False, False, False, False, False]","[0.7368537, 0.74030095, 0.58587664, 0.51292944, 0.9048655, 0.8456473]","[0.24865851, 0.245248, 0.40093178, 0.47014835, 0.08717624, 0.13847786]","[0.014487808, 0.014451076, 0.0131916115, 0.016922178, 0.007958306, 0.0158748]",4.326473534107208,1.5906407460570335,0.0828857785090804,0.72107893,0.2651068,0.0138142975,0,4,2
189,189,Gomes,559,13,0,36318,2,"[False, False]","[0.91359407, 0.5100386]","[0.07394934, 0.4748769]","[0.012456568, 0.015084468]",1.4236326813697815,0.5488262474536896,0.027541035786271,0.7118163,0.2744131,0.013770518,0,1,1
190,190,Hee Chan,557,13,526,444654,19,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.95797646, 0.9333587, 0.9100203, 0.9419868, 0.9178371, 0.477363, 0.92913127, 0.87654954, 0.9190296, 0.90548074, 0.91459423, 0.95080423, 0.86587673, 0.8942303, 0.9100203, 0.7287503, 0.8416784, 0.718403, 0.75500727]","[0.030931111, 0.061786305, 0.060249433, 0.037392776, 0.058439154, 0.43478444, 0.06226133, 0.088541426, 0.05934994, 0.088197194, 0.06444629, 0.04052793, 0.070678115, 0.10312401, 0.060249433, 0.26662797, 0.15202858, 0.2581284, 0.24100892]","[0.011092438, 0.004854968, 0.029730294, 0.020620469, 0.023723705, 0.08785255, 0.008607321, 0.034909084, 0.021620493, 0.0063220332, 0.0209595, 0.008667806, 0.0634451, 0.00264571, 0.029730294, 0.0046217293, 0.0062930253, 0.023468588, 0.003983778]",16.34809821844101,2.2387527599930763,0.4131488879211247,0.86042625,0.117829084,0.021744676,4,14,1
191,191,Dawson,551,13,202,584372,8,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.7368537, 0.6513353, 0.86439055, 0.86318314, 0.74030095, 0.6999311, 0.5264441, 0.42257094, 0.7008607, 0.9019247, 0.7274492, 0.723829]","[0.24865851, 0.33951414, 0.12824559, 0.13414629, 0.245248, 0.29254696, 0.46393955, 0.34070992, 0.2851652, 0.08512606, 0.26497942, 0.26950845]","[0.014487808, 0.0091505805, 0.0073637413, 0.0026705593, 0.014451076, 0.0075219222, 0.009616363, 0.23671912, 0.013974093, 0.012949277, 0.0075714164, 0.0066625737]",8.559073328971863,3.097788080573082,0.3431385264266282,0.7132561,0.258149,0.02859488,3,6,3
192,192,Doyle,351,12,2,2910,1,"[False, False, False]","[0.7818279, 0.65831065, 0.6684427]","[0.18674143, 0.2106758, 0.2273038]","[0.03143062, 0.13101344, 0.10425348]",2.108581304550171,0.62472103536129,0.2666975371539593,0.7028604,0.20824035,0.08889917,1,2,0
193,193,Aït-Nouri,545,12,12,3959,1,[False],[0.5244281],[0.44887394],[0.026697908],0.524428129196167,0.4488739371299743,0.0266979075968265,0.5244281,0.44887394,0.026697908,0,1,0
194,194,Cunha,590,12,9,100709,1,[False],[0.90459883],[0.08785995],[0.007541243],0.904598832130432,0.0878599509596824,0.0075412429869174,0.90459883,0.08785995,0.007541243,0,1,0
195,195,Lemina,565,12,109,100709,6,[False],[0.9028779],[0.082322195],[0.01479986],0.902877926826477,0.0823221951723098,0.0147998603060841,0.9028779,0.082322195,0.01479986,0,1,0
196,196,Hee Chan,557,12,17,117821,4,"[False, False, False, False, False, False, False, False, False, False, False]","[0.9299354, 0.7409514, 0.66185945, 0.80303377, 0.8049933, 0.81582063, 0.9334579, 0.72903264, 0.7723547, 0.7676921, 0.93187106]","[0.061990738, 0.24052924, 0.20963141, 0.18394524, 0.19176431, 0.1233362, 0.058772273, 0.26402092, 0.22282183, 0.15275481, 0.062842734]","[0.008073842, 0.018519314, 0.12850916, 0.013021002, 0.0032424075, 0.060843203, 0.0077697556, 0.006946451, 0.0048234826, 0.07955317, 0.005286197]",8.891002357006073,1.772409714758396,0.3365879906341433,0.80827296,0.16112815,0.030598909,1,6,4
197,197,Dawson,551,12,127,108485,8,"[False, False, False]","[0.9426655, 0.7350014, 0.9028779]","[0.052101307, 0.25966683, 0.082322195]","[0.005233221, 0.005331786, 0.01479986]",2.5805448293685918,0.3940903320908546,0.0253648674115538,0.8601816,0.13136345,0.008454956,2,1,0
198,198,Doyle,351,11,0,35,0,[False],[0.6116068],[0.38454065],[0.0038525285],0.611606776714325,0.3845406472682953,0.0038525285199284,0.6116068,0.38454065,0.0038525285,0,1,0
199,199,Neto,567,11,4984,6719757,279,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.87209404, 0.91720915, 0.7251615, 0.9277687, 0.61989725, 0.833407, 0.6497745, 0.898817, 0.81481284, 0.6017489, 0.8910059, 0.9039236, 0.7302085, 0.5503782, 0.980124, 0.9425383, 0.65422475, 0.53602666, 0.44453153]","[0.11658327, 0.0689359, 0.24193016, 0.0686494, 0.24899662, 0.10355089, 0.33256885, 0.09418213, 0.18325736, 0.38222492, 0.102593765, 0.08528454, 0.21855415, 0.43968394, 0.01737225, 0.03676379, 0.3298915, 0.23744477, 0.32094476]","[0.0113227, 0.013854899, 0.032908347, 0.0035819716, 0.13110615, 0.063042074, 0.01765665, 0.007000875, 0.0019297859, 0.016026275, 0.006400376, 0.010791878, 0.051237307, 0.009937826, 0.0025037543, 0.020697908, 0.015883803, 0.22652856, 0.23452373]",14.493652254343033,3.629412967711687,0.8769348695641384,0.7628238,0.19102173,0.046154466,5,9,5
200,200,Kilman,563,11,13,8457,1,[False],[0.8442934],[0.13489288],[0.020813743],0.8442934155464172,0.1348928809165954,0.0208137426525354,0.8442934,0.13489288,0.020813743,0,1,0
201,201,Cunha,590,11,20,106590,1,"[False, False, False]","[0.931513, 0.92087936, 0.49370366]","[0.05731344, 0.071983255, 0.4845473]","[0.01117353, 0.007137345, 0.021749105]",2.34609603881836,0.6138439811766148,0.0400599800050258,0.782032,0.20461465,0.013353326,0,2,1
202,202,Hee Chan,557,11,628,485187,13,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.870161, 0.9369682, 0.8890019, 0.8756014, 0.6276269, 0.93441087, 0.85243386, 0.6062159, 0.94567925, 0.93067145, 0.9264895, 0.80065066, 0.90657556, 0.8886659, 0.95473826, 0.79954624, 0.94561946, 0.9084673, 0.9287728, 0.9205374]","[0.119432405, 0.04647377, 0.10468273, 0.11935244, 0.36199802, 0.055628337, 0.14139064, 0.37924492, 0.04893113, 0.047517285, 0.061483163, 0.19341375, 0.058257833, 0.10277745, 0.035373017, 0.19420485, 0.043371156, 0.084906094, 0.062912166, 0.06974451]","[0.0104065295, 0.01655805, 0.0063152644, 0.005046213, 0.010375081, 0.009960791, 0.006175537, 0.014539187, 0.0053895297, 0.021811264, 0.0120273465, 0.0059355856, 0.035166603, 0.008556639, 0.009888657, 0.006248895, 0.0110095, 0.0066266716, 0.008315111, 0.009718099]",17.44883382320404,2.3310956694185734,0.2200705525465309,0.87244165,0.1165548,0.011003527,1,17,2
203,203,Dawson,551,11,37,38264,20,"[False, False, False, False, False, False, False, False, False]","[0.90184474, 0.90690213, 0.8442934, 0.8864794, 0.8662418, 0.9191902, 0.9307651, 0.788921, 0.9156421]","[0.0857659, 0.07508125, 0.13489288, 0.06459708, 0.11227577, 0.041163296, 0.061906684, 0.18646473, 0.061064925]","[0.012389326, 0.01801664, 0.020813743, 0.048923507, 0.021482475, 0.039646428, 0.0073281345, 0.02461428, 0.023293044]",7.960279881954193,0.8232125118374825,0.2165075778029859,0.8844755,0.09146805,0.024056397,0,8,1
204,204,Aït-Nouri,545,10,0,1563,0,[False],[0.8814871],[0.10697248],[0.011540461],0.8814870715141296,0.1069724783301353,0.0115404613316059,0.8814871,0.10697248,0.011540461,0,1,0
205,205,Neto,567,10,2186,6397485,80,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8703133, 0.9488977, 0.5049752, 0.91225994, 0.7162068, 0.49004453, 0.54554147, 0.92283857, 0.92822397, 0.62634975, 0.58389014, 0.6966707, 0.90765965, 0.7639594, 0.590232, 0.67357093, 0.77380246, 0.9054607, 0.9310553]","[0.12461619, 0.048886985, 0.40542313, 0.073192716, 0.16903937, 0.27616623, 0.3152602, 0.07070046, 0.038736038, 0.35041142, 0.39185685, 0.28784508, 0.08019145, 0.21409956, 0.27848428, 0.30492246, 0.21738116, 0.08293221, 0.061987426]","[0.0050704833, 0.0022152355, 0.08960171, 0.014547304, 0.1147538, 0.23378927, 0.1391983, 0.006460996, 0.03303997, 0.023238797, 0.024252992, 0.015484191, 0.0121488925, 0.021941034, 0.1312837, 0.021506652, 0.008816409, 0.011607146, 0.006957319]",14.291952550411224,3.792133215814829,0.9159141965210438,0.75220805,0.19958596,0.04820601,8,10,1
206,206,Cunha,590,10,18,55931,1,[False],[0.9407509],[0.046226166],[0.013023022],0.9407508969306946,0.0462261661887168,0.0130230216309428,0.9407509,0.046226166,0.013023022,0,1,0
207,207,Gomes,559,10,1,273,0,[False],[0.6317826],[0.3566706],[0.011546896],0.631782591342926,0.3566705882549286,0.0115468958392739,0.6317826,0.3566706,0.011546896,0,1,0
208,208,Hee Chan,557,10,17,204771,3,"[False, False, False, False, False, False]","[0.8766393, 0.9122052, 0.9531427, 0.8564278, 0.921953, 0.92231196]","[0.11782709, 0.08233623, 0.037276905, 0.13523893, 0.06811944, 0.0692664]","[0.0055335867, 0.005458542, 0.009580373, 0.008333326, 0.009927542, 0.008421637]",5.44268000125885,0.5100649930536747,0.047255007084459,0.9071133,0.085010834,0.007875835,1,5,0
209,0,Neto,567,1,814,195497,38,"[False, False, False, False, False, False, False]","[0.6954637, 0.9175918, 0.7198991, 0.9089921, 0.7440081, 0.89051795, 0.61240256]","[0.21786599, 0.06707295, 0.2694433, 0.073235966, 0.23161088, 0.05512882, 0.36099663]","[0.08667034, 0.015335133, 0.010657536, 0.017771903, 0.024380958, 0.054353207, 0.026600765]",5.488875389099121,1.275354541838169,0.2357698418200016,0.784125,0.1821935,0.033681404,1,6,0
210,1,José Sá,569,1,1,8716,1,"[False, False]","[0.75622886, 0.61654055]","[0.2399213, 0.24612774]","[0.003849834, 0.1373317]",1.3727694153785706,0.4860490411520004,0.1411815283354371,0.6863847,0.24302453,0.070590764,1,1,0
211,2,Jonny,560,1,5,2950,2,"[False, False, False, False, False]","[0.8884906, 0.6202512, 0.5060226, 0.9327676, 0.7962339]","[0.108776554, 0.34430096, 0.4800193, 0.04319897, 0.14994025]","[0.0027327493, 0.035447847, 0.013958147, 0.024033379, 0.05382588]",3.743765890598297,1.1262360326945782,0.1299980033654719,0.7487532,0.22524719,0.025999602,2,3,0
